date,Open,Close,Average,High,Low,Volume,NextOpen
5/16/2023 15:30,172.6600037,172.0800018,172.3667526,172.6970062,172.0299988,4450643,171.7100067
5/17/2023 9:30,171.7100067,171.021698,171.3254509,172.1499939,170.420105,13804752,171.0299988
5/17/2023 10:30,171.0299988,170.8466949,170.8766747,171.1600037,170.4700012,5895961,170.8399963
5/17/2023 11:30,170.8399963,171.1349945,170.9937477,171.2700043,170.7299957,3931938,171.1399994
5/17/2023 12:30,171.1399994,172.0399933,171.5649986,172.1199951,170.9600067,6324707,172.0399933
5/17/2023 13:30,172.0399933,172.408493,172.2921219,172.8600006,171.8600006,7086324,172.4199982
5/17/2023 14:30,172.4199982,172.3500061,172.3250008,172.5899963,171.9400024,5049559,172.3600006
5/17/2023 15:30,172.3600006,172.6499939,172.5637512,172.9250031,172.3200073,5302466,173
5/18/2023 9:30,173,173.6699982,173.2762489,173.8549957,172.5800018,13910631,173.6799927
5/18/2023 10:30,173.6799927,174.6600037,174.1549988,174.7200012,173.5599976,8639422,174.6649933
5/18/2023 11:30,174.6649933,174.3600006,174.548748,175.0099945,174.1600037,7994440,174.3699951
5/18/2023 12:30,174.3699951,174.2799988,174.4075012,174.8500061,174.1300049,4949014,174.2799988
5/18/2023 13:30,174.2799988,174.1100006,174.1274986,174.4400024,173.6799927,4395642,174.1100006
5/18/2023 14:30,174.1100006,174.5,174.3525009,174.6900024,174.1100006,5800615,174.5099945
5/18/2023 15:30,174.5099945,175.0661926,174.8240471,175.2400055,174.4799957,9507299,176.3899994
5/19/2023 9:30,176.3899994,175.8800049,176.0200005,176.3899994,175.4199982,12660382,175.875
5/19/2023 10:30,175.875,175.4759064,175.7602234,176.2899933,175.3999939,7583858,175.4600067
5/19/2023 11:30,175.4600067,175.4400024,175.5225029,175.9799957,175.2100067,6329706,175.4299927
5/19/2023 12:30,175.4299927,175.7350006,175.5099983,175.7899933,175.0850067,5485062,175.7400055
5/19/2023 13:30,175.7400055,175.232193,175.490551,175.8899994,175.1000061,3935160,175.2411957
5/19/2023 14:30,175.2411957,175.1300049,175.2730751,175.6000061,175.1210938,4243260,175.1399994
5/19/2023 15:30,175.1399994,175.1900024,175.1575012,175.3600006,174.9400024,5450597,173.9799957
5/22/2023 9:30,173.9799957,174.1920013,174.0830002,174.7100067,173.4499969,12346138,174.1999969
5/22/2023 10:30,174.1999969,174.4888,174.2222023,174.6000061,173.6000061,5485289,174.4799957
5/22/2023 11:30,174.4799957,174.1600037,174.2799988,174.5500031,173.9299927,4041203,174.1450043
5/22/2023 12:30,174.1450043,174.2200012,174.15625,174.3899994,173.8699951,4605162,174.2299957
5/22/2023 13:30,174.2299957,174.3200073,174.2900009,174.5200043,174.0899963,3217043,174.3200073
5/22/2023 14:30,174.3200073,174.2200012,174.3150024,174.6199951,174.1000061,4006348,174.2299957
5/22/2023 15:30,174.2299957,174.2400055,174.2512512,174.5,174.0350037,4235027,173.1300049
5/23/2023 9:30,173.1300049,172.8500061,172.9773521,173.3793945,172.5500031,9736295,172.8500061
5/23/2023 10:30,172.8500061,173.0149994,172.9324989,173.1799927,172.6849976,4405099,173.0200043
5/23/2023 11:30,173.0200043,172.6000061,172.795002,173.0399933,172.5200043,4741797,172.5899963
5/23/2023 12:30,172.5899963,172.0749969,172.2709007,172.6486053,171.7700043,5091724,172.0700073
5/23/2023 13:30,172.0700073,171.6549988,171.891201,172.339798,171.5,5434710,171.6549988
5/23/2023 14:30,171.6549988,171.6195068,171.6223755,171.9400024,171.2749939,4832024,171.6199951
5/23/2023 15:30,171.6199951,171.5500031,171.670002,172.0200043,171.4900055,7035036,171.0899963
5/24/2023 9:30,171.0899963,171.1600037,171.2600021,172.2700043,170.5200043,10301421,171.1600037
5/24/2023 10:30,171.1600037,171.3699951,171.2874985,171.6799927,170.9400024,5316124,171.3699951
5/24/2023 11:30,171.3699951,170.6349945,171.0062447,171.4299927,170.5899963,4092197,170.6349945
5/24/2023 12:30,170.6349945,171.1750031,170.9312515,171.3800049,170.5350037,4633934,171.1799927
5/24/2023 13:30,171.1799927,171.1900024,171.317524,171.8000031,171.1000977,3712102,171.1799927
5/24/2023 14:30,171.1799927,172.1049957,171.628746,172.1999969,171.0299988,4470318,172.1100006
5/24/2023 15:30,172.1100006,171.8300018,172.0020752,172.4183044,171.6499939,5226602,172.4100037
5/25/2023 9:30,172.4100037,171.9299927,172.3125,173.2200012,171.6900024,12361185,171.9349976
5/25/2023 10:30,171.9349976,172.2700043,172.1750031,172.8000031,171.6950073,5758310,172.2749939
5/25/2023 11:30,172.2749939,173.6000977,172.808773,173.6049957,171.7550049,5506892,173.6000061
5/25/2023 12:30,173.6000061,173.1999969,173.3424988,173.7299957,172.8399963,5212827,173.1999969
5/25/2023 13:30,173.1999969,173.3500061,173.3837509,173.8950043,173.0899963,4088982,173.3500061
5/25/2023 14:30,173.3500061,173.6349945,173.3462486,173.6999969,172.6999969,4964268,173.6371002
5/25/2023 15:30,173.6371002,173.0149994,173.3427238,173.8587952,172.8600006,5345327,173.3200073
5/26/2023 9:30,173.3200073,175.3450012,174.2912521,175.3899994,173.1100006,11044886,175.3600006
5/26/2023 10:30,175.3600006,175.0299988,175.2600021,175.7700043,174.8800049,7373339,175.0299988
5/26/2023 11:30,175.0299988,175.3087006,175.2196732,175.5399933,175,5019851,175.3049927
5/26/2023 12:30,175.3049927,175.3849945,175.3199959,175.5299988,175.0599976,3991301,175.3899994
5/26/2023 13:30,175.3899994,175.0149994,175.1824989,175.4850006,174.8399963,5378105,175.0149994
5/26/2023 14:30,175.0149994,175.3800049,175.2012749,175.4499969,174.9600983,4818859,175.375
5/26/2023 15:30,175.375,175.3800049,175.4075012,175.6649933,175.2100067,6954668,176.9600067
5/30/2023 9:30,176.9600067,177.6110992,177.5327797,178.9900055,176.5700073,17259163,177.6300049
5/30/2023 10:30,177.6300049,177.2400055,177.3600769,177.8199005,176.7503967,6189177,177.2350006
5/30/2023 11:30,177.2350006,177.2221985,177.3317986,177.7799988,177.0899963,4148445,177.2299957
5/30/2023 12:30,177.2299957,177.1499939,177.3737488,177.9750061,177.1399994,5398241,177.1499939
5/30/2023 13:30,177.1499939,177.5901031,177.2475243,177.6600037,176.5899963,4515429,177.5973969
5/30/2023 14:30,177.5973969,177.5200043,177.5543518,177.8500061,177.25,4423073,177.5299988
5/30/2023 15:30,177.5299988,177.3300018,177.3387489,177.6849976,176.8099976,5728683,177.3249969
5/31/2023 9:30,177.3249969,177.8950043,177.9050026,179.3500061,177.0500031,15606000,177.8999939
5/31/2023 10:30,177.8999939,178.3200073,178.0600014,178.6000061,177.4199982,7763406,178.3200073
5/31/2023 11:30,178.3200073,178.7427063,178.5931816,179.0700073,178.2400055,5713382,178.75
5/31/2023 12:30,178.75,178.8899994,178.7750015,179,178.4600067,4280363,178.8999939
5/31/2023 13:30,178.8999939,179.1699066,179.0274773,179.3000031,178.7400055,5884978,179.1699066
5/31/2023 14:30,179.1699066,178.7178955,178.8449516,179.1999969,178.2920074,5736214,178.7200012
5/31/2023 15:30,178.7200012,177.4199982,178.0499992,179.3000031,176.7599945,15136509,177.6999969
6/1/2023 9:30,177.6999969,178.1000061,177.7726517,178.3600006,176.930603,11739353,178.1100006
6/1/2023 10:30,178.1100006,179.4799957,178.8087502,179.6450043,178,9190897,179.4850006
6/1/2023 11:30,179.4850006,179.8000031,179.6154289,179.9667053,179.2100067,5769853,179.8000031
6/1/2023 12:30,179.8000031,179.6100006,179.71875,180,179.4649963,6109540,179.6130981
6/1/2023 13:30,179.6130981,179.875,179.7420235,180,179.4799957,5404967,179.8800049
6/1/2023 14:30,179.8800049,179.7799988,179.8349991,180.1199951,179.5599976,7700902,179.7899933
6/1/2023 15:30,179.7899933,180.1100006,179.8099976,180.1199951,179.2200012,7887639,181.0299988
6/2/2023 9:30,181.0299988,179.7299957,180.4499969,181.7799988,179.2599945,17788376,179.7400055
6/2/2023 10:30,179.7400055,180.5,180.1300011,180.6399994,179.6399994,6783430,180.5099945
6/2/2023 11:30,180.5099945,180.6699982,180.6599731,181.0498962,180.4100037,5864150,180.6750031
6/2/2023 12:30,180.6750031,180.5899963,180.7012482,181.0099945,180.5299988,4243206,180.5867004
6/2/2023 13:30,180.5867004,180.4598999,180.4691505,180.7700043,180.0599976,4856063,180.4499969
6/2/2023 14:30,180.4499969,180.7550049,180.6612473,181.0399933,180.3999939,5691505,180.75
6/2/2023 15:30,180.75,180.9600067,180.8550034,181.1000061,180.6100006,6889023,182.6300049
6/5/2023 9:30,182.6300049,183.7100067,183.0750046,183.9900055,181.9700012,22093278,183.7200012
6/5/2023 10:30,183.7200012,184.2299957,183.9850006,184.3600006,183.6300049,11622832,184.2250061
6/5/2023 11:30,184.2250061,184.5503998,184.3713531,184.7200012,183.9900055,9277523,184.5599976
6/5/2023 12:30,184.5599976,184.1139984,184.3837509,184.951004,183.9100037,10792850,184.1150055
6/5/2023 13:30,184.1150055,183.0682983,183.3820763,184.3150024,182.0299988,18354521,183.0700073
6/5/2023 14:30,183.0700073,179.5249939,180.9475021,183.1600037,178.0350037,32366050,179.5299988
6/5/2023 15:30,179.5299988,179.6000061,179.4225006,179.7899933,178.7700043,10221616,179.9649963
6/6/2023 9:30,179.9649963,178.9400024,179.1137466,180.1199951,177.4299927,19961232,178.9499969
6/6/2023 10:30,178.9499969,177.7899933,178.4043198,179.2122955,177.6649933,9164963,177.7949982
6/6/2023 11:30,177.7949982,178.6900024,178.336277,179.1100006,177.7501068,6983928,178.6849976
6/6/2023 12:30,178.6849976,178.7149963,178.5549965,178.7899933,178.0299988,6695641,178.7185059
6/6/2023 13:30,178.7185059,179.3200073,179.0122261,179.3999939,178.6103973,6019459,179.3249969
6/6/2023 14:30,179.3249969,179.4100037,179.3912506,179.6999969,179.1300049,4416033,179.4199982
6/6/2023 15:30,179.4199982,179.1600037,179.2974777,179.559906,179.0500031,5394387,178.4400024
6/7/2023 9:30,178.4400024,179.2799988,179.2875023,181.2100067,178.2200012,15472050,179.4499969
6/7/2023 10:30,179.4499969,178.9750061,179.1087532,179.5200043,178.4900055,7288454,178.9750061
6/7/2023 11:30,178.9750061,178.3699951,178.7837486,179.6100006,178.1799927,5282564,178.3699951
6/7/2023 12:30,178.3699951,177.6900024,178.0974998,178.7200012,177.6100006,6202735,177.6999969
6/7/2023 13:30,177.6999969,178.0299988,177.8337517,178.2850037,177.3200073,4518693,178.0299988
6/7/2023 14:30,178.0299988,178.0650024,178.0487518,178.5,177.6000061,4820318,178.0599976
6/7/2023 15:30,178.0599976,177.8200073,177.8759766,178.1999969,177.4239044,7942141,177.8950043
6/8/2023 9:30,177.8950043,178.4700012,178.1437531,178.75,177.4600067,10752927,178.4900055
6/8/2023 10:30,178.4900055,179.2391052,178.8872757,179.4299927,178.3899994,5780209,179.2393951
6/8/2023 11:30,179.2393951,179.9698944,179.5873222,180,179.1399994,5797046,179.9600067
6/8/2023 12:30,179.9600067,179.4700012,179.7000008,179.9700012,179.3999939,3341042,179.4649963
6/8/2023 13:30,179.4649963,179.9450073,179.5999985,179.9799957,179.0099945,3800213,179.9499969
6/8/2023 14:30,179.9499969,180.2550049,180.0562477,180.2899933,179.7299957,5929021,180.25
6/8/2023 15:30,180.25,180.5399933,180.4599991,180.8399963,180.2100067,6364520,181.5
6/9/2023 9:30,181.5,181.9199982,181.7125015,182.1900024,181.2400055,11693845,181.9199982
6/9/2023 10:30,181.9199982,181.2299957,181.5574989,182.1000061,180.9799957,6831450,181.2250061
6/9/2023 11:30,181.2250061,181.1600037,181.1362801,181.5301056,180.6300049,5180506,181.1699982
6/9/2023 12:30,181.1699982,181.6600037,181.3675003,181.6999969,180.9400024,3456759,181.6699982
6/9/2023 13:30,181.6699982,182.009903,181.8774757,182.2299957,181.6000061,3856950,182.0099945
6/9/2023 14:30,182.0099945,181.4900055,181.7249985,182.0899963,181.3099976,4584495,181.4799957
6/9/2023 15:30,181.4799957,181.0399933,181.1949959,181.5299988,180.7299957,5566987,181.5
6/12/2023 9:30,181.5,181.6000061,181.5275002,182.0399933,180.9700012,8944353,181.6000061
6/12/2023 10:30,181.6000061,182.0149994,181.7887764,182.1100006,181.4300995,5201184,182.0200043
6/12/2023 11:30,182.0200043,182.2749939,182.2112503,182.5299988,182.0200043,4522372,182.2850037
6/12/2023 12:30,182.2850037,182.5399933,182.4394989,182.6600037,182.272995,3437292,182.5399017
6/12/2023 13:30,182.5399017,182.7100067,182.619976,182.8099976,182.4199982,3217543,182.7149963
6/12/2023 14:30,182.7149963,183.3090057,183.0509987,183.4799957,182.6999969,5613491,183.3000031
6/12/2023 15:30,183.3000031,183.8399963,183.5550003,183.8899994,183.1900024,7125628,182.8000031
6/13/2023 9:30,182.8000031,182.7599945,183.0824966,184.1499939,182.6199951,15976204,182.7700043
6/13/2023 10:30,182.7700043,183.3999939,183.0951271,183.7505035,182.4600067,6083400,183.3999939
6/13/2023 11:30,183.3999939,183.1699982,183.2497711,183.4689941,182.9600983,5328589,183.1799927
6/13/2023 12:30,183.1799927,183.0207977,183.158947,183.5500031,182.8849945,4892930,183.0299988
6/13/2023 13:30,183.0299988,182.8399963,182.9324989,183.1399994,182.7200012,4160728,182.8399963
6/13/2023 14:30,182.8399963,182.9799957,182.8474998,183.1300049,182.4400024,5788039,182.9750061
6/13/2023 15:30,182.9750061,183.3099976,183.1462517,183.3800049,182.9199982,4278763,183.3699951
6/14/2023 9:30,183.3699951,184.2250061,183.6962509,184.2799988,182.9100037,11407710,184.2299957
6/14/2023 10:30,184.2299957,184.2100067,184.0875015,184.3899994,183.5200043,6301964,184.1999969
6/14/2023 11:30,184.1999969,184.1150055,184.1362495,184.3899994,183.8399963,3624409,184.1199036
6/14/2023 12:30,184.1199036,183.7299957,183.8799744,184.1600037,183.5099945,3219852,183.7299957
6/14/2023 13:30,183.7299957,182.6499939,183.0699997,183.8800049,182.0200043,6767181,182.6499939
6/14/2023 14:30,182.6499939,183.5099945,183.1962471,184.2050018,182.4199982,9483802,183.5200043
6/14/2023 15:30,183.5200043,183.9600067,183.6000023,183.9700012,182.9499969,5980488,183.9600067
6/15/2023 9:30,183.9600067,185.8399963,184.8549995,185.8399963,183.7799988,15625447,185.8399963
6/15/2023 10:30,185.8399963,185.8399963,185.6624985,185.8600006,185.1100006,6764169,185.8300018
6/15/2023 11:30,185.8300018,185.1999969,185.5171242,185.9584961,185.0800018,5704999,185.1999969
6/15/2023 12:30,185.1999969,185.0899963,185.0550003,185.3800049,184.5500031,4056078,185.0899963
6/15/2023 13:30,185.0899963,185.8049927,185.4537506,185.8500061,185.0700073,5120742,185.8099976
6/15/2023 14:30,185.8099976,186.1799927,186.0499992,186.5200043,185.6900024,8988386,186.1750031
6/15/2023 15:30,186.1750031,186.0200043,186.0637512,186.3699951,185.6900024,7305976,186.7299957
6/16/2023 9:30,186.7299957,185.9082031,186.1470528,186.9900055,184.9600067,28647546,185.9001007
6/16/2023 10:30,185.9001007,185.4799957,185.7125244,186.1300049,185.3399963,6021545,185.4799957
6/16/2023 11:30,185.4799957,185.7301025,185.5850258,185.8300018,185.3000031,4063413,185.7400055
6/16/2023 12:30,185.7400055,185.8000031,185.7841301,186.0299072,185.5666046,3300447,185.8099976
6/16/2023 13:30,185.8099976,185.3099976,185.5549965,185.8999939,185.1999969,3533783,185.3000031
6/16/2023 14:30,185.3000031,184.9149933,185.0562515,185.3000031,184.7100067,7609584,184.9199982
6/16/2023 15:30,184.9199982,185.0200043,184.8900032,185.3500061,184.2700043,8222976,184.4100037
6/20/2023 9:30,184.4100037,184.8099976,184.9325027,186.1000061,184.4100037,12001675,184.8200073
6/20/2023 10:30,184.8200073,185.0601044,184.9375267,185.3600006,184.5099945,5764406,185.0700073
6/20/2023 11:30,185.0700073,185.5549927,185.28125,185.6000061,184.8999939,4348851,185.5500031
6/20/2023 12:30,185.5500031,185.9299927,185.7649994,186.0899963,185.4900055,4413993,185.9199982
6/20/2023 13:30,185.9199982,185.7700043,185.7837486,186.0299988,185.4149933,3535526,185.7700043
6/20/2023 14:30,185.7700043,185.3399963,185.5212517,185.8450012,185.1300049,3522844,185.3399963
6/20/2023 15:30,185.3399963,185.0200043,185.1674995,185.5,184.8099976,4861772,184.8999939
6/21/2023 9:30,184.8999939,184.1199951,184.5749969,185.4100037,183.8699951,10433342,184.1100006
6/21/2023 10:30,184.1100006,183.1399994,183.4950256,184.1399994,182.5901031,7350639,183.1300049
6/21/2023 11:30,183.1300049,184.0650024,183.590004,184.0800018,183.0850067,4681627,184.0700073
6/21/2023 12:30,184.0700073,184.1300049,184.1025009,184.3399963,183.8699951,3492541,184.1103058
6/21/2023 13:30,184.1103058,185.1000061,184.6075783,185.1100006,184.1100006,3581891,185.1000061
6/21/2023 14:30,185.1000061,184.5050049,184.7935524,185.1992035,184.3699951,3768476,184.5
6/21/2023 15:30,184.5,183.9600067,184.1974983,184.5399933,183.7899933,4489739,183.7400055
6/22/2023 9:30,183.7400055,185.7700043,184.7650032,185.8800049,183.6699982,11517552,185.7700043
6/22/2023 10:30,185.7700043,186.25,186.0250015,186.6699982,185.4100037,8181446,186.2400055
6/22/2023 11:30,186.2400055,186.0700073,186.1930008,186.7299957,185.7319946,5147460,186.0700073
6/22/2023 12:30,186.0700073,185.75,185.9150047,186.2400055,185.6000061,3135640,185.75
6/22/2023 13:30,185.75,186.4250031,186.0889015,186.5700073,185.6105957,3775701,186.4250031
6/22/2023 14:30,186.4250031,186.4149933,186.4449997,186.7299957,186.2100067,4345608,186.4199982
6/22/2023 15:30,186.4199982,186.9700012,186.6795502,187.0449982,186.2832031,6367886,185.5500031
6/23/2023 9:30,185.5500031,185.8300018,185.642498,186.1799927,185.0099945,11222649,185.8200073
6/23/2023 10:30,185.8200073,186.0800018,185.9875031,186.3899994,185.6600037,5322110,186.0861969
6/23/2023 11:30,186.0861969,186.9400024,186.516552,187.1000061,185.9400024,4878533,186.9400024
6/23/2023 12:30,186.9400024,187.3370056,187.1392517,187.4700012,186.8099976,4696023,187.3300018
6/23/2023 13:30,187.3300018,187.2400055,187.3087502,187.5599976,187.1049957,3569247,187.2299957
6/23/2023 14:30,187.2299957,186.8150024,186.9237518,187.2700043,186.3800049,5161426,186.8300018
6/23/2023 15:30,186.8300018,186.6900024,186.8199997,187.25,186.5099945,6097018,186.8300018
6/26/2023 9:30,186.8300018,187.7498016,187.2424507,188.0500031,186.3399963,9851788,187.75
6/26/2023 10:30,187.75,186.5299988,187.1324997,187.8399963,186.4100037,6070361,186.5299988
6/26/2023 11:30,186.5299988,186.25,186.4500008,187.0500031,185.9700012,5254170,186.2400055
6/26/2023 12:30,186.2400055,185.9850006,186.0537529,186.3800049,185.6100006,4231923,186
6/26/2023 13:30,186,185.9900055,185.9700241,186.1699982,185.7200928,3433029,185.9799957
6/26/2023 14:30,185.9799957,186.0749969,186.0987473,186.4100037,185.9299927,4404264,186.0700073
6/26/2023 15:30,186.0700073,185.3000031,185.6950264,186.1800995,185.2299957,6606964,185.8899994
6/27/2023 9:30,185.8899994,186.8500061,186.3635521,187.0442047,185.6699982,10462350,186.8399963
6/27/2023 10:30,186.8399963,186.9499969,186.7000008,186.9600067,186.0500031,5300640,186.9600067
6/27/2023 11:30,186.9600067,187.4799957,187.1824989,187.5,186.7899933,5104192,187.4700012
6/27/2023 12:30,187.4700012,187.7850037,187.6604538,187.9367065,187.4501038,5008131,187.7899933
6/27/2023 13:30,187.7899933,188.1950073,188.0037498,188.2400055,187.7899933,4551155,188.1999969
6/27/2023 14:30,188.1999969,188.3049927,188.2262459,188.3899994,188.0099945,4845018,188.3049927
6/27/2023 15:30,188.3049927,188.0399933,188.1649971,188.3549957,187.9600067,5700927,187.9299927
6/28/2023 9:30,187.9299927,188.4199982,188.1450005,188.6300049,187.6000061,10639016,188.4199982
6/28/2023 10:30,188.4199982,189.0149994,188.7824249,189.4297028,188.2649994,7112288,189.0200043
6/28/2023 11:30,189.0200043,189.3049927,189.2962494,189.8999939,188.9600067,5291226,189.3049927
6/28/2023 12:30,189.3049927,189.0700073,188.9912491,189.3049927,188.2850037,5155494,189.0800018
6/28/2023 13:30,189.0800018,189.3650055,189.1962509,189.5299988,188.8099976,3627949,189.3699951
6/28/2023 14:30,189.3699951,189.0200043,189.0512505,189.4499969,188.3650055,4548141,189.0099945
6/28/2023 15:30,189.0099945,189.2799988,189.0499954,189.2899933,188.6199951,7056821,189.0800018
6/29/2023 9:30,189.0800018,189.4700012,189.4175034,190.0700073,189.0500031,14305988,189.4600067
6/29/2023 10:30,189.4600067,189.8899994,189.5475006,189.8999939,188.9400024,5669341,189.8899994
6/29/2023 11:30,189.8899994,189.6750031,189.6712532,189.9100037,189.2100067,3916975,189.6699982
6/29/2023 12:30,189.6699982,189.4900055,189.4975014,189.7200012,189.1100006,2849181,189.4900055
6/29/2023 13:30,189.4900055,189.6506042,189.5126495,189.7299957,189.1799927,3426306,189.6600037
6/29/2023 14:30,189.6600037,189.4776001,189.5619011,189.7899933,189.3200073,3553394,189.4700012
6/29/2023 15:30,189.4700012,189.5899963,189.4624977,189.6199951,189.1699982,5234026,191.6300049
6/30/2023 9:30,191.6300049,192.6900024,192.1824989,193.1499939,191.2599945,19512129,192.6849976
6/30/2023 10:30,192.6849976,192.3849945,192.5662498,192.8600006,192.3350067,7580238,192.3849945
6/30/2023 11:30,192.3849945,192.5899963,192.4012451,192.6499939,191.9799957,6754890,192.5850067
6/30/2023 12:30,192.5850067,192.9250031,192.7487526,192.9850006,192.5,4763101,192.9297028
6/30/2023 13:30,192.9297028,193.0249939,192.9886742,193.1849976,192.8150024,5792298,193.0299988
6/30/2023 14:30,193.0299988,193.4900055,193.2374763,193.5399017,192.8899994,7037910,193.4900055
6/30/2023 15:30,193.4900055,193.8000031,193.7625008,194.4799957,193.2799988,13053197,193.7799988
7/3/2023 9:30,193.7799988,192.9149933,193.34375,193.8800049,192.8000031,12730490,192.9149933
7/3/2023 10:30,192.9149933,192.3549957,192.489994,192.9299927,191.7599945,8267008,192.3600006
7/3/2023 11:30,192.3600006,192.1150055,192.2537498,192.5,192.0399933,3819693,191.5650024
7/5/2023 9:30,191.5650024,192.3500061,192.1112518,192.9799957,191.5500031,12086842,192.3500061
7/5/2023 10:30,192.3500061,191.4349976,191.9787254,192.7398987,191.3899994,5613022,191.4400024
7/5/2023 11:30,191.4400024,191.1416016,191.2298775,191.6600037,190.6779022,5537328,191.1499939
7/5/2023 12:30,191.1499939,190.9900055,191.0787468,191.3049927,190.8699951,4563014,190.9850006
7/5/2023 13:30,190.9850006,190.9499969,190.9149971,191.1049957,190.6199951,3822763,190.9499969
7/5/2023 14:30,190.9499969,191.3549957,191.1637497,191.4400024,190.9100037,3543211,191.3600006
7/5/2023 15:30,191.3600006,191.3200073,191.3512268,191.4898987,191.2350006,3919002,189.8399963
7/6/2023 9:30,189.8399963,189.9400024,189.8600006,190.4600067,189.1999969,11170339,189.9400024
7/6/2023 10:30,189.9400024,190.1699982,189.9674988,190.2599945,189.5,5352517,190.1600952
7/6/2023 11:30,190.1600952,190.9349976,190.5662727,191.0099945,190.1600037,4710270,190.9349976
7/6/2023 12:30,190.9349976,191.1100006,191.0387497,191.2299957,190.8800049,3347231,191.1098938
7/6/2023 13:30,191.1098938,191.0299988,191.0799751,191.4400024,190.7400055,3683383,191.0200043
7/6/2023 14:30,191.0200043,191.6399994,191.3337517,191.6849976,190.9900055,3838019,191.6499939
7/6/2023 15:30,191.6499939,191.7799988,191.7299995,192.0200043,191.4700012,5150657,191.4100037
7/7/2023 9:30,191.4100037,190.6199951,191.0924988,191.7200012,190.6199951,10430202,190.6199951
7/7/2023 10:30,190.6199951,191.2095032,190.8398743,191.2899933,190.2400055,5013111,191.2100067
7/7/2023 11:30,191.2100067,192.1298981,191.6937256,192.25,191.1849976,5436113,192.125
7/7/2023 12:30,192.125,192.5599976,192.3487473,192.5899963,192.1199951,4409437,192.5599976
7/7/2023 13:30,192.5599976,192.3999939,192.4474983,192.6699982,192.1600037,3374342,192.4049988
7/7/2023 14:30,192.4049988,191.75,192.0962524,192.4900055,191.7400055,3801246,191.7400055
7/7/2023 15:30,191.7400055,190.7100067,191.2450027,191.9299927,190.6000061,6160106,189.2599945
7/10/2023 9:30,189.2599945,188.9598999,188.8399734,189.9900055,187.1499939,17984222,188.940094
7/10/2023 10:30,188.940094,187.8600006,188.3713989,189.0455017,187.6399994,7459938,187.8600006
7/10/2023 11:30,187.8600006,187.5619965,187.7271004,188.4514008,187.0350037,6907364,187.5500031
7/10/2023 12:30,187.5500031,188.0899963,187.8725014,188.3500061,187.5,4559778,188.1000061
7/10/2023 13:30,188.1000061,188.6150055,188.3337517,188.6999969,187.9199982,3814590,188.6100006
7/10/2023 14:30,188.6100006,188.3000031,188.4150009,188.6499939,188.1000061,4050702,188.2899933
7/10/2023 15:30,188.2899933,188.6300049,188.4874992,188.7899933,188.2400055,5920823,188.8901062
7/11/2023 9:30,188.8901062,188.1100006,188.4375267,189.3000031,187.4499969,10238697,188.0950012
7/11/2023 10:30,188.0950012,187.7149963,188.0062752,188.5601044,187.6549988,4788400,187.7156982
7/11/2023 11:30,187.7156982,187.6150055,187.7426758,188.3800049,187.2599945,5419136,187.6199951
7/11/2023 12:30,187.6199951,187.4100037,187.5392227,187.7868958,187.3399963,3590478,187.4060059
7/11/2023 13:30,187.4060059,186.8809967,187.133728,187.5478058,186.7001038,5978219,186.8849945
7/11/2023 14:30,186.8849945,187.137207,187.004303,187.3950043,186.6000061,4325125,187.1300049
7/11/2023 15:30,187.1300049,188.0505066,187.6051292,188.2700043,186.9700012,6257248,189.6799927
7/12/2023 9:30,189.6799927,190.3500061,190.2949982,191.6999969,189.4499969,17951283,190.3500061
7/12/2023 10:30,190.3500061,189.5299988,189.9400024,190.6600037,189.2200012,7649026,189.5299988
7/12/2023 11:30,189.5299988,189.1549988,189.2125015,189.6950073,188.4700012,5926745,189.1549988
7/12/2023 12:30,189.1549988,189.8600006,189.5187531,189.9600067,189.1000061,4258281,189.8598938
7/12/2023 13:30,189.8598938,190.3399963,190.0849724,190.3899994,189.75,3367158,190.3300018
7/12/2023 14:30,190.3300018,189.8600006,190.0731735,190.4026947,189.6999969,4608750,189.8699951
7/12/2023 15:30,189.8699951,189.8099976,189.8175011,190.0200043,189.5700073,5646874,190.5
7/13/2023 9:30,190.5,189.9799957,190.3387489,191.0950012,189.7799988,10603557,189.9850006
7/13/2023 10:30,189.9850006,190.1699982,190.2224998,190.7749939,189.9600067,4503519,190.1750031
7/13/2023 11:30,190.1750031,190.6750031,190.4150009,190.7700043,190.0399933,3357584,190.6699982
7/13/2023 12:30,190.6699982,190.6649933,190.6274986,190.8450012,190.3300018,2845853,190.6649933
7/13/2023 13:30,190.6649933,190.5800018,190.6635475,190.8791962,190.5299988,2663247,190.5899963
7/13/2023 14:30,190.5899963,190.8950043,190.7937508,191.1900024,190.5,4282478,190.8899994
7/13/2023 15:30,190.8899994,190.5399933,190.7599983,191.0800018,190.5299988,5590090,190.2299957
7/14/2023 9:30,190.2299957,190.8500061,190.5899773,191.1799011,190.1000061,10294954,190.8500061
7/14/2023 10:30,190.8500061,190.3600006,190.6362495,191.0399933,190.2949982,5107634,190.3650055
7/14/2023 11:30,190.3650055,189.9499969,190.2062492,190.6199951,189.8899994,3844882,189.9499969
7/14/2023 12:30,189.9499969,190.0149994,189.9362488,190.1499939,189.6300049,3352688,190.0101013
7/14/2023 13:30,190.0101013,190.1900024,190.1788025,190.5650024,189.9501038,3213789,190.1999969
7/14/2023 14:30,190.1999969,190.2749939,190.1687469,190.4199982,189.7799988,4052940,190.2749939
7/14/2023 15:30,190.2749939,190.7299957,190.4762497,190.7400055,190.1600037,5002552,191.8999939
